,S,QS,QI,R,E_0,E_1,E_2,E_3,E_4,E_5,E_6,pre_ID_0,pre_ID_1,pre_ID_2,pre_ID_3,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,SyID_mild_0,SyID_mild_1,SyID_mild_2,SyID_mild_3,SyID_mild_4,SyID_mild_5,SyID_mild_6,SyID_mild_7,SyID_mild_8,SyID_mild_9,SyID_mild_10,SyID_mild_11,SyID_mild_12,SyID_mild_13,SyID_mild_14,SyID_mild_15,SyID_mild_16,SyID_mild_17,SyID_mild_18,SyID_mild_19,SyID_severe_0,SyID_severe_1,SyID_severe_2,SyID_severe_3,SyID_severe_4,SyID_severe_5,SyID_severe_6,SyID_severe_7,SyID_severe_8,SyID_severe_9,SyID_severe_10,SyID_severe_11,SyID_severe_12,SyID_severe_13,SyID_severe_14,SyID_severe_15,SyID_severe_16,SyID_severe_17,SyID_severe_18,SyID_severe_19,cumulative_mild,cumulative_severe,cumulative_outside_infections,severity_0,severity_1,severity_2,severity_3
0,61950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,14,7,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0.0,1.9184226968630527,0.059708110738358515,0.02186919239858864
1,61948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,14,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,1,2,7,0,2.0,6.714479439020685,0.2089783875842548,0.07654217339506024
2,61945,0,1,0,1,2,0,0,0,0,0,0,0,0,0,14,7,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,0,2,0,0,1,0,0,1,1,6,14,1,6.0,13.42895887804137,0.4179567751685096,0.15308434679012048
3,61936,6,2,0,2,1,0,0,1,0,0,0,0,0,0,7,5,1,5,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,3,3,1,0,2,0,0,1,1,0,13,21,2,13.0,20.143438317062053,0.6269351627527644,0.22962652018518073
4,61927,12,3,0,1,2,1,1,0,0,0,0,0,0,0,5,2,5,2,1,0,0,0,0,0,0,0,1,1,0,0,3,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,4,1,5,4,1,0,2,1,0,1,1,0,0,15,26,4,15.0,24.939495059219684,0.7762054395986607,0.2842995011816523
5,61917,17,5,1,3,4,1,1,0,0,0,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,1,1,0,0,3,1,6,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,3,1,6,5,2,0,2,0,0,2,1,0,0,0,16,30,5,16.0,28.77634045294579,0.8956216610753778,0.3280378859788296
6,61896,32,10,2,7,1,1,0,0,0,0,0,0,0,0,5,4,1,3,0,0,0,0,0,0,1,1,0,0,3,1,6,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,1,5,4,2,0,2,0,0,2,1,0,0,0,0,17,33,7,17.0,31.65397449824037,0.9851838271829155,0.36084167457671257
7,61867,55,16,5,1,4,1,0,0,0,0,0,0,0,0,6,1,4,2,1,0,0,0,0,1,1,0,0,3,1,6,1,0,1,0,3,0,0,0,1,0,1,0,0,0,2,0,2,1,5,3,1,0,2,0,0,2,0,0,0,0,0,0,20,38,11,20.0,36.450031240398,1.1344541040288119,0.4155146555731842
8,61835,82,22,8,3,1,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,0,1,1,0,0,3,1,6,1,1,2,0,4,0,0,0,1,0,1,1,0,0,2,0,1,1,4,3,1,0,1,1,0,1,1,0,0,0,0,0,0,26,43,12,26.0,41.24608798255563,1.283724380874708,0.4701876365696558
9,61816,99,29,10,0,0,1,0,0,0,0,0,0,0,0,4,4,1,2,0,0,0,0,1,0,0,3,1,6,1,1,2,0,4,0,0,0,1,0,1,1,0,0,1,0,0,1,3,2,0,0,1,1,0,1,2,0,0,0,0,0,0,0,29,44,12,29.0,42.20529933098716,1.3135784362438874,0.4811222327689501
