,S,QS,QI,R,E_0,E_1,E_2,E_3,E_4,E_5,E_6,pre_ID_0,pre_ID_1,pre_ID_2,pre_ID_3,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,SyID_mild_0,SyID_mild_1,SyID_mild_2,SyID_mild_3,SyID_mild_4,SyID_mild_5,SyID_mild_6,SyID_mild_7,SyID_mild_8,SyID_mild_9,SyID_mild_10,SyID_mild_11,SyID_mild_12,SyID_mild_13,SyID_mild_14,SyID_mild_15,SyID_mild_16,SyID_mild_17,SyID_mild_18,SyID_mild_19,SyID_severe_0,SyID_severe_1,SyID_severe_2,SyID_severe_3,SyID_severe_4,SyID_severe_5,SyID_severe_6,SyID_severe_7,SyID_severe_8,SyID_severe_9,SyID_severe_10,SyID_severe_11,SyID_severe_12,SyID_severe_13,SyID_severe_14,SyID_severe_15,SyID_severe_16,SyID_severe_17,SyID_severe_18,SyID_severe_19,cumulative_mild,cumulative_severe,cumulative_outside_infections,severity_0,severity_1,severity_2,severity_3
0,61950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,13,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,0,1.0,2.8776340452945792,0.08956216610753777,0.03280378859788296
1,61942,0,0,0,4,0,1,0,0,0,0,0,0,0,0,12,14,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,1,2,0,5,9,0,5.0,8.632902135883738,0.2686864983226133,0.09841136579364888
2,61935,0,3,0,4,1,1,1,0,0,0,0,0,0,0,14,9,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,3,2,2,0,0,1,1,1,0,7,19,1,7.0,18.225015620199,0.5672270520144059,0.2077573277865921
3,61907,27,7,0,1,0,1,0,0,0,0,0,0,0,0,9,5,4,2,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,4,4,0,0,2,2,1,0,0,12,31,1,12.0,29.735551801377316,0.925475716444557,0.3389724821781239
4,61890,41,8,1,0,0,0,1,0,0,0,0,0,0,0,7,4,2,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,7,6,2,7,5,0,0,2,1,1,0,0,0,14,40,2,14.0,38.36845393726105,1.1941622147671702,0.4373838479717728
5,61882,46,12,3,1,1,1,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,1,0,1,0,2,2,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,6,3,2,8,5,0,0,3,1,0,1,0,0,0,17,44,5,17.0,42.20529933098716,1.3135784362438874,0.4811222327689501
6,61830,96,19,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,7,4,0,3,3,1,0,1,0,0,0,0,19,51,5,19.0,48.919778770007845,1.5225568238281422,0.5576644061640104
7,61803,121,26,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,3,1,2,2,1,0,1,0,0,0,0,0,20,54,5,20.0,51.79741281530242,1.6121189899356798,0.5904681947618933
8,61764,156,29,10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,6,1,1,2,2,0,0,0,0,0,0,0,0,0,20,56,7,20.0,53.71583551216548,1.6718271006740384,0.6123373871604819
9,61755,165,32,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,21,57,7,21.0,54.675046860597,1.7016811560432177,0.6232719833597763
10,61728,182,32,18,2,0,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2,2,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,22,59,9,22.0,56.593469557460054,1.7613892667815763,0.6451411757583649
11,61728,176,29,22,0,5,4,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,2,2,1,2,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,59,10,23.0,56.593469557460054,1.7613892667815763,0.6451411757583649
12,61740,162,31,29,6,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,2,1,2,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,60,10,23.0,57.55268090589158,1.7912433221507555,0.6560757719576592
13,61710,187,32,34,3,3,1,0,0,0,0,0,0,0,0,0,2,6,1,1,0,0,0,2,1,2,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,62,14,24.0,59.47110360275463,1.850951432889114,0.6779449643562478
14,61716,178,31,37,5,1,0,0,0,0,0,0,0,0,0,3,7,1,2,1,0,0,0,1,2,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,62,15,24.0,59.47110360275463,1.850951432889114,0.6779449643562478
15,61733,158,32,41,1,2,0,0,0,0,0,0,0,0,0,8,3,4,1,0,0,0,0,2,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,25,65,15,25.0,62.34873764804921,1.9405135989966518,0.7107487529541308
16,61714,172,34,45,2,0,0,1,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,2,4,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,2,0,0,1,0,0,1,1,0,0,0,27,73,15,27.0,70.02242843550142,2.179346041950086,0.7982255225484853
