9.317999999999999616e-01 8.809999999999999776e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.003999999999999948e-01 2.994999999999999885e-01 0.000000000000000000e+00 1.789999999999999925e-02
0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 8.899999999999999925e-03
2.319999999999999840e-02 4.100000000000000346e-03 2.649999999999999925e-02 8.039999999999999925e-02
