,S,QS,QI,R,E_0,E_1,E_2,E_3,E_4,E_5,E_6,pre_ID_0,pre_ID_1,pre_ID_2,pre_ID_3,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,SyID_mild_0,SyID_mild_1,SyID_mild_2,SyID_mild_3,SyID_mild_4,SyID_mild_5,SyID_mild_6,SyID_mild_7,SyID_mild_8,SyID_mild_9,SyID_mild_10,SyID_mild_11,SyID_mild_12,SyID_mild_13,SyID_mild_14,SyID_mild_15,SyID_mild_16,SyID_mild_17,SyID_mild_18,SyID_mild_19,SyID_severe_0,SyID_severe_1,SyID_severe_2,SyID_severe_3,SyID_severe_4,SyID_severe_5,SyID_severe_6,SyID_severe_7,SyID_severe_8,SyID_severe_9,SyID_severe_10,SyID_severe_11,SyID_severe_12,SyID_severe_13,SyID_severe_14,SyID_severe_15,SyID_severe_16,SyID_severe_17,SyID_severe_18,SyID_severe_19,cumulative_mild,cumulative_severe,cumulative_outside_infections,severity_0,severity_1,severity_2,severity_3
0,61950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,8,6,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.9592113484315263,0.029854055369179257,0.01093459619929432
1,61948,0,0,1,0,0,1,0,1,0,0,0,0,0,0,14,8,6,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1,0,2,0,0,1,0,0,0,2,11,0,2.0,10.55132483274679,0.32839460906097184,0.12028055819223753
2,61941,3,2,1,1,2,0,3,0,0,0,0,0,0,0,8,6,3,4,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,3,2,3,1,0,1,0,1,0,0,5,22,2,5.0,21.10264966549358,0.6567892181219437,0.24056111638447505
3,61935,7,4,1,4,0,2,0,0,0,0,0,0,0,0,6,3,5,1,1,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,4,3,3,3,3,1,0,1,0,0,1,0,1,8,28,3,8.0,26.85791775608274,0.8359135503370192,0.30616869358024096
4,61932,10,4,1,0,2,0,0,0,0,0,0,0,0,0,3,6,2,2,0,1,0,0,0,0,1,0,0,0,2,1,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3,1,4,3,3,3,4,1,0,2,0,0,2,0,1,0,9,33,3,9.0,31.65397449824037,0.9851838271829155,0.36084167457671257
5,61930,10,9,3,3,0,1,0,0,0,0,0,0,0,0,6,2,2,0,1,0,0,0,0,1,0,0,0,2,1,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,3,2,2,3,4,1,0,2,0,0,2,0,0,0,1,10,35,4,10.0,33.57239719510342,1.044891937921274,0.3827108669753012
6,61910,30,17,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,1,0,3,2,2,3,3,3,0,2,0,0,1,0,0,0,1,0,17,40,4,17.0,38.36845393726105,1.1941622147671702,0.4373838479717728
7,61899,37,20,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,1,0,3,1,2,3,2,2,0,1,0,1,0,0,0,0,1,0,0,18,43,4,18.0,41.24608798255563,1.283724380874708,0.4701876365696558
8,61886,50,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,1,0,3,1,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,19,45,4,19.0,43.16451067941868,1.3434324916130667,0.49205682896824443
9,61880,54,24,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,2,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,5,19.0,43.16451067941868,1.3434324916130667,0.49205682896824443
10,61879,53,25,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,6,19.0,43.16451067941868,1.3434324916130667,0.49205682896824443
11,61874,57,27,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,7,19.0,45.08293337628174,1.403140602351425,0.5139260213668331
12,61867,64,27,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,7,21.0,45.08293337628174,1.403140602351425,0.5139260213668331
13,61870,61,26,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,7,21.0,45.08293337628174,1.403140602351425,0.5139260213668331
14,61868,61,25,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,8,21.0,46.04214472471327,1.4329946577206043,0.5248606175661273
15,61872,56,22,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,9,21.0,46.04214472471327,1.4329946577206043,0.5248606175661273
16,61874,53,19,44,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,10,21.0,46.04214472471327,1.4329946577206043,0.5248606175661273
