,S,QS,QI,R,E_0,E_1,E_2,E_3,E_4,E_5,E_6,pre_ID_0,pre_ID_1,pre_ID_2,pre_ID_3,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,SyID_mild_0,SyID_mild_1,SyID_mild_2,SyID_mild_3,SyID_mild_4,SyID_mild_5,SyID_mild_6,SyID_mild_7,SyID_mild_8,SyID_mild_9,SyID_mild_10,SyID_mild_11,SyID_mild_12,SyID_mild_13,SyID_mild_14,SyID_mild_15,SyID_mild_16,SyID_mild_17,SyID_mild_18,SyID_mild_19,SyID_severe_0,SyID_severe_1,SyID_severe_2,SyID_severe_3,SyID_severe_4,SyID_severe_5,SyID_severe_6,SyID_severe_7,SyID_severe_8,SyID_severe_9,SyID_severe_10,SyID_severe_11,SyID_severe_12,SyID_severe_13,SyID_severe_14,SyID_severe_15,SyID_severe_16,SyID_severe_17,SyID_severe_18,SyID_severe_19,cumulative_mild,cumulative_severe,cumulative_outside_infections,severity_0,severity_1,severity_2,severity_3
0,61950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,11,9,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,61947,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,11,9,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2,1.0,3.8368453937261053,0.11941622147671703,0.04373838479717728
2,61945,0,1,0,4,0,0,0,0,0,0,0,0,0,0,11,9,6,3,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,0,0,0,2,0,0,1,0,2,6,13,2,6.0,12.469747529609842,0.38810271979933036,0.14214975059082616
3,61940,3,3,1,1,0,0,0,0,0,0,0,0,0,0,11,7,5,2,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,2,1,1,1,2,0,1,1,0,2,0,8,22,2,8.0,21.10264966549358,0.6567892181219437,0.24056111638447505
4,61931,12,6,1,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,2,0,0,1,1,1,0,0,0,0,0,2,1,1,1,1,2,2,3,2,3,0,1,2,1,2,0,0,14,29,2,14.0,27.817129104514265,0.8657676057061985,0.3171032897795353
5,61924,15,10,2,1,1,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,2,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,2,4,2,4,1,1,3,1,2,0,0,0,15,35,3,15.0,33.57239719510342,1.044891937921274,0.3827108669753012
6,61909,27,18,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,2,0,0,1,1,3,0,0,0,0,0,1,1,1,0,1,1,1,2,3,3,2,1,4,1,2,0,1,0,0,17,42,4,17.0,40.286876634124106,1.2538703255055288,0.45925304037036146
7,61899,35,25,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,2,0,0,1,1,3,0,0,0,0,0,1,0,1,0,1,0,1,3,3,2,1,1,3,1,1,0,1,0,0,0,18,46,4,18.0,44.123722027850214,1.373286546982246,0.5029914251675387
8,61879,52,34,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,2,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,18,48,5,18.0,46.04214472471327,1.4329946577206043,0.5248606175661273
9,61867,63,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,2,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,49,5,21.0,47.00135607314479,1.4628487130897836,0.5357952137654217
