,vax_susc_mult,vax_transmission_mult,contacts_per_day_mult,outside_infection_rate_mult,cases_isolated_per_contact_trace,initial_ID_prevalence,log_likelihood,combined_spread_mult,likelihood,posterior
0,0.8365611483629356,0.6930494125935556,1.5846099812816798,2.8975822266095594,1.1281729898771995,0.004592432943603183,-1423.3090233010948,0.9187223424120255,0.0,0.0
1,0.33399922510648705,0.6250519761575101,1.7065510710583738,0.4479376555850627,0.6375954484979146,0.004053821237097621,-11.348436303882536,0.3562713353066736,1.1787907926723322e-05,4.268815701990694e-06
2,0.4670163410303417,0.8514721459503782,1.556540388779248,0.6925075532115486,0.6671981087698227,0.004478344726702144,-172.91397390630368,0.6189604742354977,8.024450243958878e-76,2.905935422484804e-76
3,0.3117885676457103,0.33807460480776375,1.277993351174806,2.4090749568381,0.8778637349274758,0.005081277329835469,-13.098002985831275,0.13471046346011908,2.049319060032045e-06,7.421304472544625e-07
4,0.3996398659903074,0.7966093781778266,2.0100186940372846,3.3696346231634102,0.7382508481634442,0.003381523256143504,-133.13678820311762,0.6399032503097403,1.5115674979924905e-58,5.473917093822055e-59
5,0.8204192180094058,0.5497414489571419,1.9291969932939423,2.6620328597698912,1.1152572687388824,0.004326167870720979,-394.8825674385727,0.8701034370056644,3.196538662471864e-172,1.1575789800195052e-172
6,0.6328672497038196,0.9381790595774956,1.4805030423168026,2.3098932015748437,1.0533418805873858,0.0039738467934075416,-411.50957222379714,0.8790380234777804,1.9216024016046126e-179,6.958797571158983e-180
7,0.5509946971410541,0.6623828985189453,2.014837205710084,3.0258703599214636,0.989749366697806,0.004598499520405256,-22.02988550640579,0.7353540561453084,2.7073368066781875e-10,9.804217968758529e-11
8,0.38360221590879595,0.979824133483298,1.0285998724197425,4.921666492227628,1.0022572746831397,0.005047767393851134,-4.202686553611026,0.3866123343242739,0.014955344466807064,0.005415855780808737
9,0.31282176454889543,0.58550288512336,1.591638667024743,4.886873629080283,1.0203469537382177,0.00370326325271922,-8.941134012577113,0.29152142766944666,0.0001308925222200897,4.7400782021683284e-05
10,0.8445653865046503,0.52558660877179,1.977745029101639,3.569910535623985,1.0211097417789208,0.003933236216802986,-764.7454859642422,0.8779057054880527,0.0,0.0
11,0.5319362680598224,0.8660089442530913,1.9446473228079029,4.1579923158248,1.1179510242842763,0.005101629573659705,-1382.3024720293638,0.8958242808720763,0.0,0.0
12,0.5310467975680302,0.9156608536925948,1.521891051653872,3.4816446587681122,0.6237627095884972,0.004530388575430546,-290.78565122876,0.7400328617379232,5.168877678457456e-127,1.8718322481503964e-127
13,0.29780614980517295,0.3349975287142588,2.0427089062643433,2.6379970029237665,1.0625002410790707,0.004494116118685775,-9.385278667230603,0.2037894736129475,8.395088208492381e-05,3.040156454120762e-05
14,0.5080335932968909,0.9143792959576349,1.5434946760123462,3.0288405845648727,0.757634613690884,0.003290075499123728,-39.882606096583615,0.7170079157339581,4.777539080955062e-18,1.7301147898704521e-18
15,0.40839049964444407,0.9297007689288677,1.7539081416408049,1.1944066726460607,0.566713806212808,0.004683837126097441,-428.29204293853604,0.6659255296757229,9.888470191859391e-187,3.580962549595512e-187
16,0.4933577264831243,0.766690812018162,1.2917578342918383,3.5162791895799317,1.2801155736350727,0.004569338215988708,-4.269037161071424,0.4886110641592751,0.013995251841497365,0.005068172502336883
17,0.19302795563337966,0.4091227369695618,1.7434097635942052,1.977799397368759,1.190485615930831,0.003706180943703461,-20.758555070602622,0.1376807746839957,9.653261710580671e-10,3.4957852930063457e-10
18,0.5610239298644057,0.31752564337683453,1.8382561148859808,3.5033872657135836,1.054741609793881,0.003784615104458652,-4.860861207756635,0.3274659962803368,0.007743811987651858,0.0028043064478991755
