,vax_susc_mult,vax_transmission_mult,contacts_per_day_mult,outside_infection_rate_mult,cases_isolated_per_contact_trace,initial_ID_prevalence,log_likelihood,combined_spread_mult,likelihood,posterior
0,0.8365611483629356,0.6930494125935556,1.5846099812816798,2.8975822266095594,1.1281729898771995,0.004592432943603183,-1423.3090233010948,0.9187223424120255,0.0,0.0
1,0.33399922510648705,0.6250519761575101,1.7065510710583738,0.4479376555850627,0.6375954484979146,0.004053821237097621,-11.348436303882536,0.3562713353066736,1.1787907926723322e-05,1.1908042337719156e-06
2,0.4670163410303417,0.8514721459503782,1.556540388779248,0.6925075532115486,0.6671981087698227,0.004478344726702144,-172.91397390630368,0.6189604742354977,8.024450243958878e-76,8.106230031315203e-77
3,0.3117885676457103,0.33807460480776375,1.277993351174806,2.4090749568381,0.8778637349274758,0.005081277329835469,-13.098002985831275,0.13471046346011908,2.049319060032045e-06,2.0702043383825286e-07
4,0.3996398659903074,0.7966093781778266,2.0100186940372846,3.3696346231634102,0.7382508481634442,0.003381523256143504,-133.13678820311762,0.6399032503097403,1.5115674979924905e-58,1.5269723749376273e-59
5,0.8204192180094058,0.5497414489571419,1.9291969932939423,2.6620328597698912,1.1152572687388824,0.004326167870720979,-394.8825674385727,0.8701034370056644,3.196538662471864e-172,3.2291156296341972e-173
6,0.6328672497038196,0.9381790595774956,1.4805030423168026,2.3098932015748437,1.0533418805873858,0.0039738467934075416,-411.50957222379714,0.8790380234777804,1.9216024016046126e-179,1.9411860778701535e-180
7,0.5509946971410541,0.6623828985189453,2.014837205710084,3.0258703599214636,0.989749366697806,0.004598499520405256,-22.02988550640579,0.7353540561453084,2.7073368066781875e-10,2.7349281583123732e-11
8,0.38360221590879595,0.979824133483298,1.0285998724197425,4.921666492227628,1.0022572746831397,0.005047767393851134,-4.202686553611026,0.3866123343242739,0.014955344466807064,0.0015107759255752493
9,0.31282176454889543,0.58550288512336,1.591638667024743,4.886873629080283,1.0203469537382177,0.00370326325271922,-8.941134012577113,0.29152142766944666,0.0001308925222200897,1.3222649056785917e-05
10,0.8445653865046503,0.52558660877179,1.977745029101639,3.569910535623985,1.0211097417789208,0.003933236216802986,-764.7454859642422,0.8779057054880527,0.0,0.0
11,0.5319362680598224,0.8660089442530913,1.9446473228079029,4.1579923158248,1.1179510242842763,0.005101629573659705,-1382.3024720293638,0.8958242808720763,0.0,0.0
12,0.5310467975680302,0.9156608536925948,1.521891051653872,3.4816446587681122,0.6237627095884972,0.004530388575430546,-290.78565122876,0.7400328617379232,5.168877678457456e-127,5.22155539525598e-128
13,0.29780614980517295,0.3349975287142588,2.0427089062643433,2.6379970029237665,1.0625002410790707,0.004494116118685775,-9.385278667230603,0.2037894736129475,8.395088208492381e-05,8.480645288124718e-06
14,0.5080335932968909,0.9143792959576349,1.5434946760123462,3.0288405845648727,0.757634613690884,0.003290075499123728,-39.882606096583615,0.7170079157339581,4.777539080955062e-18,4.826228538581294e-19
15,0.40839049964444407,0.9297007689288677,1.7539081416408049,1.1944066726460607,0.566713806212808,0.004683837126097441,-428.29204293853604,0.6659255296757229,9.888470191859391e-187,9.989246813931219e-188
16,0.4933577264831243,0.766690812018162,1.2917578342918383,3.5162791895799317,1.2801155736350727,0.004569338215988708,-4.269037161071424,0.4886110641592751,0.013995251841497365,0.0014137882013633772
17,0.19302795563337966,0.4091227369695618,1.7434097635942052,1.977799397368759,1.190485615930831,0.003706180943703461,-20.758555070602622,0.1376807746839957,9.653261710580671e-10,9.751641246372619e-11
18,0.5610239298644057,0.31752564337683453,1.8382561148859808,3.5033872657135836,1.054741609793881,0.003784615104458652,-4.860861207756635,0.3274659962803368,0.007743811987651858,0.0007822731699086831
19,0.5965424911798707,0.8621042766314868,1.4941494703363094,2.9800179297266696,1.1307848110285383,0.0040363861736517435,-69.96185862090171,0.7684139281393321,4.130007660912472e-31,4.172097914826588e-32
20,0.7744606583037467,0.676444247660385,2.3433850672381977,2.8575486211433847,1.0402651684659026,0.005077429297890442,-1165.3396267823016,1.2276512973841325,0.0,0.0
21,0.2968554712078316,0.6398924107693745,1.6989268197374372,1.3121045213434965,0.5875442663667372,0.003338439188629,-20.519245490333976,0.3227206007450329,1.2263231047233052e-09,1.2388209631043105e-10
22,0.39444067803546523,0.7633560682802026,1.7774836184222267,2.772270126922004,1.2695728876445043,0.004023341109337551,-5.0995543475815825,0.5351979803913598,0.006099464200882445,0.0006161625828180367
23,0.9584419487804654,0.26205262014493796,1.4809754479037815,1.9393347824043194,0.9494983453791263,0.00494726185660929,-10.7557486402625,0.37196508708826354,2.1322480052611154e-05,2.1539784395164066e-06
24,0.47061164003808365,0.6077424903463674,1.9069539362033323,1.5194419265139194,0.9855496957486717,0.004391214610184739,-11.275255680136027,0.5454092112876384,1.268290314972168e-05,1.2812158748686351e-06
25,0.5364836817262275,0.8007719700709122,1.7506028657943542,3.299844078520279,0.4575525251549958,0.0036761692140604542,-475.332763739411,0.7520609075771408,3.677931531630449e-207,3.715414530393424e-208
26,0.5250247564956013,0.9563628237655595,1.5596766013240861,2.8184225529242886,1.0675580331964651,0.0045194932574131545,-124.63345243830034,0.7831357044695042,7.453827630591813e-55,7.529792016947055e-56
27,0.47226424977589954,0.5005880221646912,1.9310789271112025,3.500464811201427,1.1758033449901901,0.005113808380672634,-5.882475032525773,0.45652603456882834,0.0027878766436490064,0.00028162888030072036
28,0.9635878283921154,0.5151024773734483,1.7895247581733418,2.647367481141329,0.5390779286063385,0.0035331381219141414,-1632.6909607580485,0.8882243102466504,0.0,0.0
29,0.7532459565810563,0.5247022805282785,2.292029946963326,3.548241319730364,0.9123717886539465,0.004034143305523657,-1755.5451613248965,0.9058787007633295,0.0,0.0
30,0.4361851290367993,0.6535216277036333,1.7853809584786298,4.003755095355577,1.1234764943819864,0.004051669393156744,-6.605798990916137,0.5089342963405991,0.0013525021049345827,0.00013662858946245746
31,0.5854836389717941,0.7459974242056207,1.1900447838032417,1.847220978264605,1.0622089464588047,0.0040390873012133,-5.788325569535226,0.519775011228908,0.0030631068441928223,0.0003094323964213771
32,0.42778176433934606,0.5590067025669486,2.23673402100193,1.9928361098546037,1.2548189806694983,0.0038183165080708454,-8.408159987854052,0.5348766337010006,0.00022303987566372417,2.2531294771841012e-05
33,0.6446702069503594,0.5323032286824544,1.900887504444126,3.5150265990013456,1.1610390758973015,0.004307363847873508,-26.138070515245495,0.6523086179845929,4.450206949858837e-12,4.49556045906965e-13
